Date,Time,PID,Level,Component,Content,TypeOfContent,BlockID,datetime_id,Tag
2008-11-10,001350,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.146:50010 is added to blk_278357163850888 size 67108864,BLOCK*,blk_278357163850888,081110001350,BLOCK*
2008-11-10,001745,4905,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5135777574223073423 src: /10.251.65.237:48648 dest: /10.251.65.237:50010,Receiving,blk_-5135777574223073423,081110001745,Receiving
2008-11-10,001818,4837,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-1148756466197125339 terminating,PacketResponder,blk_-1148756466197125339,081110001818,PacketResponder
2008-11-10,002041,4863,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_9074030793567748915 terminating,PacketResponder,blk_9074030793567748915,081110002041,PacketResponder
2008-11-10,002103,4928,INFO,dfs.DataNode$PacketResponder,Received block blk_-4067446915270471579 of size 25933924 from /10.251.110.8,Received,blk_-4067446915270471579,081110002103,Received
2008-11-10,002221,4855,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_3259872359515191972 terminating,PacketResponder,blk_3259872359515191972,081110002221,PacketResponder
2008-11-10,002223,4824,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_5963816136267066159 terminating,PacketResponder,blk_5963816136267066159,081110002223,PacketResponder
2008-11-10,002253,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000138_0/part-00138. blk_-210021574616486609,BLOCK*,blk_-210021574616486609,081110002253,BLOCK*
2008-11-10,002337,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_-1547954353065580372,Verification,blk_-1547954353065580372,081110002337,Verification
2008-11-10,002914,4955,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8524274644018377752 src: /10.251.42.16:33011 dest: /10.251.42.16:50010,Receiving,blk_-8524274644018377752,081110002914,Receiving
2008-11-10,003441,4986,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2015110815660478655 src: /10.251.35.1:53344 dest: /10.251.35.1:50010,Receiving,blk_-2015110815660478655,081110003441,Receiving
2008-11-10,003502,4937,INFO,dfs.DataNode$PacketResponder,Received block blk_7484759945731484842 of size 67108864 from /10.251.203.149,Received,blk_7484759945731484842,081110003502,Received
2008-11-10,004247,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.242:50010 is added to blk_-4110733372292809607 size 67108864,BLOCK*,blk_-4110733372292809607,081110004247,BLOCK*
2008-11-10,010354,5184,INFO,dfs.DataNode$PacketResponder,Received block blk_-7152190882826520998 of size 67108864 from /10.250.14.143,Received,blk_-7152190882826520998,081110010354,Received
2008-11-10,010438,4917,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6543889749770222531 src: /10.251.107.98:56224 dest: /10.251.107.98:50010,Receiving,blk_-6543889749770222531,081110010438,Receiving
2008-11-10,010506,5128,INFO,dfs.DataNode$PacketResponder,Received block blk_8772892713521115147 of size 67108864 from /10.251.194.245,Received,blk_8772892713521115147,081110010506,Received
2008-11-10,010525,5099,INFO,dfs.DataNode$PacketResponder,Received block blk_-6979800421545566530 of size 67108864 from /10.250.10.176,Received,blk_-6979800421545566530,081110010525,Received
2008-11-10,010543,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_000382_0/part-00382. blk_8935202950442998446,BLOCK*,blk_8935202950442998446,081110010543,BLOCK*
2008-11-10,010629,5132,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-4799092443170733505 terminating,PacketResponder,blk_-4799092443170733505,081110010629,PacketResponder
2008-11-10,010759,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_000392_0/part-00392. blk_-3010126661650043258,BLOCK*,blk_-3010126661650043258,081110010759,BLOCK*
2008-11-10,010801,5186,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-5215520749152394224 terminating,PacketResponder,blk_-5215520749152394224,081110010801,PacketResponder
2008-11-10,010815,5133,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_397848436489409658 terminating,PacketResponder,blk_397848436489409658,081110010815,PacketResponder
2008-11-10,010851,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.86:50010 is added to blk_-9181958042427679309 size 67108864,BLOCK*,blk_-9181958042427679309,081110010851,BLOCK*
2008-11-10,010917,5109,INFO,dfs.DataNode$PacketResponder,Received block blk_-5124326558394984439 of size 67108864 from /10.251.122.79,Received,blk_-5124326558394984439,081110010917,Received
2008-11-10,010918,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.37:50010 is added to blk_-4741127506068309449 size 67108864,BLOCK*,blk_-4741127506068309449,081110010918,BLOCK*
2008-11-10,010932,5174,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-4937215748597091532 terminating,PacketResponder,blk_-4937215748597091532,081110010932,PacketResponder
2008-11-10,011001,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.25.237:50010 is added to blk_541463031152673662 size 67108864,BLOCK*,blk_541463031152673662,081110011001,BLOCK*
2008-11-10,011100,5230,INFO,dfs.DataNode$PacketResponder,Received block blk_-7514806214244798312 of size 67108864 from /10.250.15.101,Received,blk_-7514806214244798312,081110011100,Received
2008-11-10,011133,5157,INFO,dfs.DataNode$PacketResponder,Received block blk_-7007208336332784130 of size 67108864 from /10.251.27.63,Received,blk_-7007208336332784130,081110011133,Received
2008-11-10,011237,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_6996194389878584395,Verification,blk_6996194389878584395,081110011237,Verification
2008-11-10,011335,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.146:50010 is added to blk_-6836642008179678048 size 67108864,BLOCK*,blk_-6836642008179678048,081110011335,BLOCK*
2008-11-10,011352,5321,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_8060713381303305129 terminating,PacketResponder,blk_8060713381303305129,081110011352,PacketResponder
2008-11-10,011406,5296,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5760391051658436046 src: /10.251.42.84:59752 dest: /10.251.42.84:50010,Receiving,blk_5760391051658436046,081110011406,Receiving
2008-11-10,011431,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_000675_0/part-00675. blk_-7866582011201618766,BLOCK*,blk_-7866582011201618766,081110011431,BLOCK*
2008-11-10,011448,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.18:50010 is added to blk_-7555801584297376435 size 67108864,BLOCK*,blk_-7555801584297376435,081110011448,BLOCK*
2008-11-10,011505,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.26.177:50010 is added to blk_-5949883083428548093 size 67108864,BLOCK*,blk_-5949883083428548093,081110011505,BLOCK*
2008-11-10,011521,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_000705_0/part-00705. blk_-9162090767925303921,BLOCK*,blk_-9162090767925303921,081110011521,BLOCK*
2008-11-10,011538,5164,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-4196449318426994195 terminating,PacketResponder,blk_-4196449318426994195,081110011538,PacketResponder
2008-11-10,011713,5420,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4238127626194855481 src: /10.250.11.100:59324 dest: /10.250.11.100:50010,Receiving,blk_4238127626194855481,081110011713,Receiving
2008-11-10,011731,5472,INFO,dfs.DataNode$PacketResponder,Received block blk_-3805070405372551730 of size 67108864 from /10.251.109.236,Received,blk_-3805070405372551730,081110011731,Received
2008-11-10,011846,5274,INFO,dfs.DataNode$PacketResponder,Received block blk_-2013946318750925538 of size 67108864 from /10.251.126.22,Received,blk_-2013946318750925538,081110011846,Received
2008-11-10,011925,5356,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_3278280638950561822 terminating,PacketResponder,blk_3278280638950561822,081110011925,PacketResponder
2008-11-10,012005,5368,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-26568864070436835 terminating,PacketResponder,blk_-26568864070436835,081110012005,PacketResponder
2008-11-10,012245,5396,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-9161369067334198861 terminating,PacketResponder,blk_-9161369067334198861,081110012245,PacketResponder
2008-11-10,012351,5301,INFO,dfs.DataNode$PacketResponder,Received block blk_-1094025072435547068 of size 67108864 from /10.251.66.3,Received,blk_-1094025072435547068,081110012351,Received
2008-11-10,012357,5523,INFO,dfs.DataNode$PacketResponder,Received block blk_6534693994677948144 of size 67108864 from /10.251.201.204,Received,blk_6534693994677948144,081110012357,Received
2008-11-10,012426,5538,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7672124247291403094 src: /10.251.66.3:55531 dest: /10.251.66.3:50010,Receiving,blk_7672124247291403094,081110012426,Receiving
2008-11-10,012522,5491,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-5569558931000121451 terminating,PacketResponder,blk_-5569558931000121451,081110012522,PacketResponder
2008-11-10,012753,5586,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-4566099704755845087 terminating,PacketResponder,blk_-4566099704755845087,081110012753,PacketResponder
2008-11-10,012835,5558,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-8093500164295459838 terminating,PacketResponder,blk_-8093500164295459838,081110012835,PacketResponder
2008-11-10,012855,5509,INFO,dfs.DataNode$PacketResponder,Received block blk_-3787594914477940893 of size 67108864 from /10.251.71.16,Received,blk_-3787594914477940893,081110012855,Received
2008-11-10,012857,5605,INFO,dfs.DataNode$PacketResponder,Received block blk_426381928692704514 of size 67108864 from /10.251.122.38,Received,blk_426381928692704514,081110012857,Received
2008-11-10,013125,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001095_0/part-01095. blk_-7413910507260978729,BLOCK*,blk_-7413910507260978729,081110013125,BLOCK*
2008-11-10,013220,5704,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_4774656339381154282 terminating,PacketResponder,blk_4774656339381154282,081110013220,PacketResponder
2008-11-10,013231,5659,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8227485321105019293 src: /10.251.195.33:56999 dest: /10.251.195.33:50010,Receiving,blk_-8227485321105019293,081110013231,Receiving
2008-11-10,013306,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.79:50010 is added to blk_5210211633167259832 size 67108864,BLOCK*,blk_5210211633167259832,081110013306,BLOCK*
2008-11-10,013406,5493,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_2917692073041583988 terminating,PacketResponder,blk_2917692073041583988,081110013406,PacketResponder
2008-11-10,013412,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.159:50010 is added to blk_-8558845834445970595 size 67108864,BLOCK*,blk_-8558845834445970595,081110013412,BLOCK*
2008-11-10,013502,5576,INFO,dfs.DataNode$PacketResponder,Received block blk_3852281952649038166 of size 67108864 from /10.251.122.65,Received,blk_3852281952649038166,081110013502,Received
2008-11-10,013506,5649,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-5442040196315589272 terminating,PacketResponder,blk_-5442040196315589272,081110013506,PacketResponder
2008-11-10,013537,5804,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6486714614940767660 src: /10.250.11.53:48454 dest: /10.250.11.53:50010,Receiving,blk_-6486714614940767660,081110013537,Receiving
2008-11-10,013542,5646,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_755689327380778318 terminating,PacketResponder,blk_755689327380778318,081110013542,PacketResponder
2008-11-10,013545,5696,INFO,dfs.DataNode$PacketResponder,Received block blk_-8847552694913526632 of size 67108864 from /10.251.201.204,Received,blk_-8847552694913526632,081110013545,Received
2008-11-10,013559,5614,INFO,dfs.DataNode$PacketResponder,Received block blk_7736147489540456118 of size 67108864 from /10.251.74.227,Received,blk_7736147489540456118,081110013559,Received
2008-11-10,013715,5706,INFO,dfs.DataNode$PacketResponder,Received block blk_-3677956642639780952 of size 67108864 from /10.251.123.20,Received,blk_-3677956642639780952,081110013715,Received
2008-11-10,013721,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.220:50010 is added to blk_3073404534069578592 size 67108864,BLOCK*,blk_3073404534069578592,081110013721,BLOCK*
2008-11-10,013855,5764,INFO,dfs.DataNode$PacketResponder,Received block blk_1498192967843651378 of size 67108864 from /10.251.42.84,Received,blk_1498192967843651378,081110013855,Received
2008-11-10,013938,4501,INFO,dfs.DataNode$DataXceiver,Receiving block blk_148513789886825227 src: /10.251.123.33:54308 dest: /10.251.123.33:50010,Receiving,blk_148513789886825227,081110013938,Receiving
2008-11-10,014002,5798,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7229716389774599497 src: /10.251.201.204:38310 dest: /10.251.201.204:50010,Receiving,blk_7229716389774599497,081110014002,Receiving
2008-11-10,014023,5733,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_4741107979793372752 terminating,PacketResponder,blk_4741107979793372752,081110014023,PacketResponder
2008-11-10,014033,5854,INFO,dfs.DataNode$DataXceiver,Receiving block blk_691517018986659607 src: /10.251.195.70:59379 dest: /10.251.195.70:50010,Receiving,blk_691517018986659607,081110014033,Receiving
2008-11-10,014043,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.129:50010 is added to blk_6002109944224710483 size 67108864,BLOCK*,blk_6002109944224710483,081110014043,BLOCK*
2008-11-10,014050,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.122.65:50010 is added to blk_5095897972833086609 size 67108864,BLOCK*,blk_5095897972833086609,081110014050,BLOCK*
2008-11-10,014138,5832,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-3802183646922512795 terminating,PacketResponder,blk_-3802183646922512795,081110014138,PacketResponder
2008-11-10,014145,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.201.204:50010 is added to blk_9072829105973334075 size 67108864,BLOCK*,blk_9072829105973334075,081110014145,BLOCK*
2008-11-10,014207,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001365_0/part-01365. blk_4841101867353115844,BLOCK*,blk_4841101867353115844,081110014207,BLOCK*
2008-11-10,014257,5803,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1997668456720275587 terminating,PacketResponder,blk_1997668456720275587,081110014257,PacketResponder
2008-11-10,014314,5599,INFO,dfs.DataNode$PacketResponder,Received block blk_3304535870056962597 of size 67108864 from /10.251.203.166,Received,blk_3304535870056962597,081110014314,Received
2008-11-10,014349,5817,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-4853183643928986291 terminating,PacketResponder,blk_-4853183643928986291,081110014349,PacketResponder
2008-11-10,014421,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.196:50010 is added to blk_6828121630547887549 size 67108864,BLOCK*,blk_6828121630547887549,081110014421,BLOCK*
2008-11-10,014423,5775,INFO,dfs.DataNode$PacketResponder,Received block blk_3084588477220583373 of size 67108864 from /10.251.125.174,Received,blk_3084588477220583373,081110014423,Received
2008-11-10,014428,5801,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-653434419514937486 terminating,PacketResponder,blk_-653434419514937486,081110014428,PacketResponder
2008-11-10,014519,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001506_0/part-01506. blk_1104376461837247304,BLOCK*,blk_1104376461837247304,081110014519,BLOCK*
2008-11-10,014520,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.130:50010 is added to blk_-5511630179413516751 size 67108864,BLOCK*,blk_-5511630179413516751,081110014520,BLOCK*
2008-11-10,014536,6005,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_4404895858852856851 terminating,PacketResponder,blk_4404895858852856851,081110014536,PacketResponder
2008-11-10,014727,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001597_0/part-01597. blk_-591552904934794824,BLOCK*,blk_-591552904934794824,081110014727,BLOCK*
2008-11-10,014738,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001377_0/part-01377. blk_-8408087700903896282,BLOCK*,blk_-8408087700903896282,081110014738,BLOCK*
